company_name,linkedin_url,description,fleet_size
Vista America,https://linkedin.com/company/vista-america,"Vista America operates the Vista Members' fleet in the US for VistaJet and XO clients. It is composed of renowned operators including Jet Select, Western Air ...",75
VistaJet,https://linkedin.com/company/vistajet-international,"VistaJet is the first and only global business aviation company, leading the industry by setting higher standards of service and safety.",141
Viva,https://linkedin.com/company/viva-com,"Viva.com, the 1st Tech Bank in Europe for Businesses, revolutionises omnichannel payments acceptance, offers card issuing, loans and deposit accounts.",88
VoePass,https://linkedin.com/company/voepass-linhas-aereas,"Somos a companhia aérea genuinamente brasileira mais antiga em operação, tendo iniciado nossos voos em 1995 e hoje somos a quarta maior companhia aérea do ...",10
Volare Aviation,https://linkedin.com/company/volare-aviation,Volare is a boutique private family office with a vision to bring together the luxury lifestyle of the jet setting society.,10
Volaris,https://linkedin.com/company/volaris-global,"Volaris is a comprehensive creative solutions and medical communications agency serving the MENA region, with legal registrations in the UAE, KSA, ...",148
Volato,https://linkedin.com/company/volatomx,"Volato is funded by a group of experts in private aviation industry, striving to make a difference and give a truly exceptional experience when flying ...",11
Volga-Dnepr Airlines,https://linkedin.com/company/ooo-volga-dnepr-moscow-,"The Group is the largest air cargo carrier and the world leader on the unique, oversize and heavy cargo market. Affiliating over twenty business units in seven ...",15
Volotea,https://linkedin.com/company/volotea,"Volotea, the airline of Europe's medium-sized cities, was founded in 2011 and is one of the fastest-growing independent airlines in Europe.",42
Voluxis,https://linkedin.com/company/voluxis,"Founded over 40 years ago in 1974, Voluxis is an established worldwide operator and AOC holder. As one of the most established operators in Europe, Voluxis has ...",3
Voyageur Airways,https://linkedin.com/company/voyageuraviationcorp,"Voyageur Aviation is a specialized aviation company who prides itself on delivering unique and innovative solutions. As a Canadian air operator, approved ...",30
Vueling,https://linkedin.com/company/vueling-airlines,"Vueling, part of IAG and celebrating its 20th anniversary in 2024, is one of the main low-cost airlines in Europe and a key carrier in Spain ...",141
VW Air Service,https://linkedin.com/company/pratt-&-whitney,"Pratt & Whitney, an RTX business, is a global leader in propulsion systems, powering the most advanced aircraft in the world, and we are ...",2
Wamos Air,https://linkedin.com/company/wamos-air,Leader in Charter and Wet Lease operations. Flying since 2003 around the world. Website: https://www.wamosair.com/es/. External link ...,9
Warbelows Air Ventures,,,6
Wasaya Airways,https://linkedin.com/company/wasaya-airways-lp,Wasaya Airways LP | 4367 followers on LinkedIn. Leading provider of quality air transportation services in Northwestern Ontario since 1987.,17
WEJET,https://linkedin.com/company/we-jet,"Wejet | 28 followers on LinkedIn. Cargo transportation from China, UAE, Turkey to Georgia Postal service | Air transportation company Dubai - Tbilisi China ...",1
Weltall Avia,,,6
Wermlandsflyg,https://linkedin.com/company/wermlandsflyg-ab,WERMLANDSFLYG AB | 345 followers on LinkedIn. Aerial work Operator.,4
West Air,https://linkedin.com/company/westairinc,"West Air, Inc., has served as a FedEx feeder operator since 1987, servicing parts of California, Nevada and Utah.",45
West Atlantic,https://linkedin.com/company/west-atlantic-ab,"West Atlantic are providers of complete turnkey cargo aircraft solutions, have an annual turnover in excess of €100 million and employ some 450 staff to operate ...",11
West Coast Charters,https://linkedin.com/company/west-coast-aviation-services,"Founded in 1987, West Coast Aviation Services is a full-service aviation company based in Orange County, CA. Initially, a superior charter service, ...",17
West Link Airlines,https://linkedin.com/company/west-link-helicopters,The company base in London operate in four different countries with a team of sixty employes highly qualified in Aeronautical Technologies. West Link ...,1
Westair Aviation,https://linkedin.com/company/westair-group-namibia,Westair Aviation is a leading aviation service provider in Namibia with over 50 years of experience in the industry. With a fleet of more than 30 aircraft ...,7
Western Air,https://linkedin.com/company/western-air-bahamas,Western Air is a commercial airline based in The Bahamas. Connecting the beautiful islands for over 22 years. Western Air operates daily jet flights throughout ...,8
Western Air Express,https://linkedin.com/company/western-air-express,"Western Air Express is an airlines/aviation company based out of 3541 Rickenbacker St., Boise, Idaho.",6
Western Aircraft,https://linkedin.com/company/western-aircraft,"Western Aircraft, Inc. is a full-service FBO, FAA certified aircraft repair station, and a factory authorized maintenance/modification facility.",10
Western Global Airlines,https://linkedin.com/company/western-global-airlines,"As one of the largest providers of worldwide commercial air cargo transportation services, our tremendous critical mass ensures that our customers receive the ...",20
Western Michigan University College of Aviation,https://linkedin.com/company/wmucoa,The College of Aviation at Western Michigan University offers the only comprehensive aviation program at a public university in Michigan.,72
WestJet,https://linkedin.com/company/westjet,"We're proud to be a leading Canadian employer and a top talent destination. In 2024, Forbes recognized us as one of Canada's best employers.",192
Wheels Up,https://linkedin.com/company/wheels-up,Honored to have represented Wheels Up at this year's Summer Aviation Summit in Chicago as part of the “Selling the Sky” panel.,143
White,https://linkedin.com/company/white-drive-motors-and-steering,White | 5341 followers on LinkedIn. We are a leading global provider of motor and steering solutions that power mobile and industrial applications | With ...,3
Wideroe,https://linkedin.com/company/wideroe/,"Widerøe is the oldest Norwegian aviation group counting 3,700 dedicated employees. The group consists of the subsidiaries Widerøe's Flyveselskap AS, Widerøe ...",50
Wiggins Airways,https://linkedin.com/company/wigginsairways,"Wiggins Airways | 972 followers on LinkedIn. We have officially merged with our flagship company, Ameriflight, and are now their MHT base.",11
Wiking Helikopter Service,https://linkedin.com/company/wiking-helikopter-service-gmbh,WIKING Helikopter Service GmbH wurde 1975 gegründet und arbeitet seit nunmehr über 40 Jahren als Spezialist für Offshore-Flüge im Bereich der Nord- und ...,1
Winair,https://linkedin.com/company/windward-islands-airways-international-n-v--winair-,"WINAIR has provided safe and efficient air transportation in the Caribbean for 60 years and counting. WINAIR offers daily connections from its main gateway, ...",8
Windrose Air Jetcharter,https://linkedin.com/company/windroseair,We operate on the European as well as on the global market and offer customers an executive Charter Service as well as an integrated Aircraft Management for ...,2
Windrose Airlines,https://linkedin.com/company/wind-rose-aviation,"WINDROSE является первой украинской авиационной компанией, которая начала эксплуатировать на своих линиях лайнеры нового поколения: Airbus А-321, Airbus А-320, ...",16
Wing Aviation,https://linkedin.com/company/wing-aviation,Witryna: https://www.wingaviation.com. Link zewnętrzny organizacji Wing Aviation ; Branża: Linie lotnicze i lotnictwo ; Wielkość firmy: 51-200 pracowników.,10
Wingo,https://linkedin.com/company/wingo-inc.,"Founded in 1996, Wingo is a fundraising and design consulting firm for social, cultural and environmental change. We specialize in building and enhancing ...",9
Wings Air,https://linkedin.com/company/wings-air-helicopters,"Commercial helicopter operator based in Westchester, NY and serving the Northeast United States since 2002. Services range from charter, sightseeing, flight ...",52
Wizz Air,https://linkedin.com/company/wizzair/,"Wizz Air, the fastest growing European ultra-low-cost airline, operates a fleet of 207 Airbus A320 and A321 aircraft. A team of dedicated aviation ...",240
Woodgate Aviation,https://linkedin.com/company/woodgateaviation,"Established in 1969, Woodgate Aviation has been Belfast International Airport's (EGAA/BFS) leading provider of Private, Business and General Aviation service ...",4
World Atlantic Airlines,https://linkedin.com/company/world-atlantic-airlines,World Atlantic Airlines · Herstellung von Bauteilen für die Luft- und Raumfahrt · Info · Orte · Beschäftigte von World Atlantic Airlines · Ähnliche Seiten ...,8
World Cargo Airlines,https://linkedin.com/company/worldcargoairlines,"A cargo airlines based in Kuala Lumpur, Malaysia, offering local and international flights throughout Asia.",3
