"text-center href","smalloperatorsymbol src","notranslate","text-right","text-right 2"
"https://www.flightradar24.com/data/airlines/jl-jal","https://cdn.flightradar24.com/assets/airlines/logotypes/24.png","Japan Airlines","JL / JAL","151 aircraft"
"https://www.flightradar24.com/data/airlines/nu-jta","https://cdn.flightradar24.com/assets/airlines/logotypes/336.png","Japan Transocean Air","NU / JTA","19 aircraft"
"https://www.flightradar24.com/data/airlines/7c-jja","https://cdn.flightradar24.com/assets/airlines/logotypes/760.png","Jeju Air","7C / JJA","43 aircraft"
"https://www.flightradar24.com/data/airlines/jas","https://cdn.flightradar24.com/assets/airlines/logotypes/451.png","Jet Aviation Flight Services","JAS","4 aircraft"
"https://www.flightradar24.com/data/airlines/edg","https://cdn.flightradar24.com/assets/airlines/logotypes/1863.png","Jet Edge","EDG","6 aircraft"
"https://www.flightradar24.com/data/airlines/jei","https://cdn.flightradar24.com/assets/airlines/logotypes/1737.png","Jet Executive","JEI","4 aircraft"
"https://www.flightradar24.com/data/airlines/jit","https://cdn.flightradar24.com/assets/airlines/logotypes/1866.png","Jet It","JIT","8 aircraft"
"https://www.flightradar24.com/data/airlines/jl-jtl","https://cdn.flightradar24.com/assets/airlines/logotypes/1368.png","Jet Linx Aviation","JL / JTL","133 aircraft"
"https://www.flightradar24.com/data/airlines/cre","https://cdn.flightradar24.com/assets/airlines/logotypes/2569.png","Jet OUT","CRE","9 aircraft"
"https://www.flightradar24.com/data/airlines/jdi","https://cdn.flightradar24.com/assets/airlines/logotypes/1709.png","Jet Story","JDI","11 aircraft"
"https://www.flightradar24.com/data/airlines/ls-exs","https://cdn.flightradar24.com/assets/airlines/logotypes/498.png","Jet2","LS / EXS","130 aircraft"
"https://www.flightradar24.com/data/airlines/jbc","https://cdn.flightradar24.com/assets/airlines/logotypes/1750.png","JetBee","JBC","4 aircraft"
"https://www.flightradar24.com/data/airlines/b6-jbu","https://cdn.flightradar24.com/assets/airlines/logotypes/216.png","JetBlue","B6 / JBU","295 aircraft"
"https://www.flightradar24.com/data/airlines/jkh","https://cdn.flightradar24.com/assets/airlines/logotypes/1561.png","Jetkontor","JKH","3 aircraft"
"https://www.flightradar24.com/data/airlines/jnl","https://cdn.flightradar24.com/assets/airlines/logotypes/1572.png","JetNetherlands","JNL","10 aircraft"
"https://www.flightradar24.com/data/airlines/jrt","https://cdn.flightradar24.com/assets/airlines/logotypes/1385.png","JetRight","JRT","10 aircraft"
"https://www.flightradar24.com/data/airlines/ja-jat","https://cdn.flightradar24.com/assets/airlines/logotypes/155.png","JetSMART","JA / JAT","49 aircraft"
"https://www.flightradar24.com/data/airlines/jq-jst","https://cdn.flightradar24.com/assets/airlines/logotypes/205.png","Jetstar","JQ / JST","125 aircraft"
"https://www.flightradar24.com/data/airlines/jsh","https://cdn.flightradar24.com/assets/airlines/logotypes/1722.png","JetStream","JSH","9 aircraft"
"https://www.flightradar24.com/data/airlines/jp-jtd","https://cdn.flightradar24.com/assets/airlines/logotypes/1686.png","Jettime","JP / JTD","14 aircraft"
"https://www.flightradar24.com/data/airlines/wu-jwx","https://cdn.flightradar24.com/assets/airlines/logotypes/141.png","Jetways Airlines","WU / JWX","4 aircraft"
"https://www.flightradar24.com/data/airlines/ry-cjx","https://cdn.flightradar24.com/assets/airlines/logotypes/525.png","Jiangxi Air","RY / CJX","18 aircraft"
"https://www.flightradar24.com/data/airlines/lj-jna","https://cdn.flightradar24.com/assets/airlines/logotypes/1012.png","Jin Air","LJ / JNA","31 aircraft"
"https://www.flightradar24.com/data/airlines/jon","https://cdn.flightradar24.com/assets/airlines/logotypes/1575.png","Jonair","JON","6 aircraft"
"https://www.flightradar24.com/data/airlines/r5-jav","https://cdn.flightradar24.com/assets/airlines/logotypes/1258.png","Jordan Aviation","R5 / JAV","7 aircraft"
"https://www.flightradar24.com/data/airlines/jsm","https://cdn.flightradar24.com/assets/airlines/logotypes/2226.png","JS Aviation","JSM","2 aircraft"
"https://www.flightradar24.com/data/airlines/xe-jsx","https://cdn.flightradar24.com/assets/airlines/logotypes/806.png","JSX","XE / JSX","72 aircraft"
"https://www.flightradar24.com/data/airlines/ho-dkh","https://cdn.flightradar24.com/assets/airlines/logotypes/712.png","Juneyao Air","HO / DKH","103 aircraft"
"https://www.flightradar24.com/data/airlines/jsy","https://cdn.flightradar24.com/assets/airlines/logotypes/1782.png","Jung Sky","JSY","3 aircraft"
"https://www.flightradar24.com/data/airlines/8k-kmi","https://cdn.flightradar24.com/assets/airlines/logotypes/366.png","K-Mile Air","8K / KMI","7 aircraft"
"https://www.flightradar24.com/data/airlines/k4-cks","https://cdn.flightradar24.com/assets/airlines/logotypes/476.png","Kalitta Air","K4 / CKS","31 aircraft"
"https://www.flightradar24.com/data/airlines/k9-kfs","https://cdn.flightradar24.com/assets/airlines/logotypes/966.png","Kalitta Charters","K9 / KFS","29 aircraft"
"https://www.flightradar24.com/data/airlines/rq-kmf","https://cdn.flightradar24.com/assets/airlines/logotypes/1207.png","Kam Air","RQ / KMF","11 aircraft"
"https://www.flightradar24.com/data/airlines/kmk","https://cdn.flightradar24.com/assets/airlines/logotypes/1864.png","Kamaka Air","KMK","10 aircraft"
"https://www.flightradar24.com/data/airlines/kru","https://cdn.flightradar24.com/assets/airlines/logotypes/1140.png","Karun Airlines","KRU","13 aircraft"
"https://www.flightradar24.com/data/airlines/fk-kew","https://cdn.flightradar24.com/assets/airlines/logotypes/1440.png","Keewatin Air","FK / KEW","3 aircraft"
"https://www.flightradar24.com/data/airlines/kq-kqa","https://cdn.flightradar24.com/assets/airlines/logotypes/54.png","Kenya Airways","KQ / KQA","35 aircraft"
"https://www.flightradar24.com/data/airlines/kg-lym","https://cdn.flightradar24.com/assets/airlines/logotypes/1236.png","Key Lime Air","KG / LYM","24 aircraft"
"https://www.flightradar24.com/data/airlines/fk-kfa","https://cdn.flightradar24.com/assets/airlines/logotypes/1419.png","KF Aerospace","FK / KFA","6 aircraft"
"https://www.flightradar24.com/data/airlines/kis","https://cdn.flightradar24.com/assets/airlines/logotypes/1424.png","Kish Air","KIS","11 aircraft"
"https://www.flightradar24.com/data/airlines/kl-klm","https://cdn.flightradar24.com/assets/airlines/logotypes/8.png","KLM","KL / KLM","193 aircraft"
"https://www.flightradar24.com/data/airlines/km-kmm","https://cdn.flightradar24.com/assets/airlines/logotypes/2587.png","KM Malta Airlines","KM / KMM","8 aircraft"
"https://www.flightradar24.com/data/airlines/ke-kal","https://cdn.flightradar24.com/assets/airlines/logotypes/91.png","Korean Air","KE / KAL","161 aircraft"
"https://www.flightradar24.com/data/airlines/kv-ssj","https://cdn.flightradar24.com/assets/airlines/logotypes/1639.png","Krasavia","KV / SSJ","19 aircraft"
"https://www.flightradar24.com/data/airlines/ky-kna","https://cdn.flightradar24.com/assets/airlines/logotypes/1137.png","Kunming Airlines","KY / KNA","31 aircraft"
"https://www.flightradar24.com/data/airlines/ku-kac","https://cdn.flightradar24.com/assets/airlines/logotypes/72.png","Kuwait Airways","KU / KAC","31 aircraft"
"https://www.flightradar24.com/data/airlines/b0-djt","https://cdn.flightradar24.com/assets/airlines/logotypes/1259.png","La Compagnie","B0 / DJT","2 aircraft"
"https://www.flightradar24.com/data/airlines/lc-nis","https://cdn.flightradar24.com/assets/airlines/logotypes/1542.png","La Costena","LC / NIS","4 aircraft"
"https://www.flightradar24.com/data/airlines/skq","https://cdn.flightradar24.com/assets/airlines/logotypes/1446.png","Labcorp","SKQ","13 aircraft"
"https://www.flightradar24.com/data/airlines/tm-lam","https://cdn.flightradar24.com/assets/airlines/logotypes/246.png","LAM","TM / LAM","3 aircraft"
"https://www.flightradar24.com/data/airlines/qv-lao","https://cdn.flightradar24.com/assets/airlines/logotypes/232.png","Lao Airlines","QV / LAO","12 aircraft"
"https://www.flightradar24.com/data/airlines/lk-lll","https://cdn.flightradar24.com/assets/airlines/logotypes/58.png","Lao Skyway","LK / LLL","4 aircraft"
"https://www.flightradar24.com/data/airlines/4l-lau","https://cdn.flightradar24.com/assets/airlines/logotypes/1643.png","LAS Cargo","4L / LAU","4 aircraft"
"https://www.flightradar24.com/data/airlines/ql-ler","https://cdn.flightradar24.com/assets/airlines/logotypes/1211.png","Laser Airlines","QL / LER","8 aircraft"
"https://www.flightradar24.com/data/airlines/la-lan","https://cdn.flightradar24.com/assets/airlines/logotypes/140.png","LATAM Airlines","LA / LAN","330 aircraft"
"https://www.flightradar24.com/data/airlines/uc-lco","https://cdn.flightradar24.com/assets/airlines/logotypes/875.png","LATAM Cargo","UC / LCO","19 aircraft"
"https://www.flightradar24.com/data/airlines/lw-lda","https://cdn.flightradar24.com/assets/airlines/logotypes/1562.png","Lauda Europe","LW / LDA","26 aircraft"
"https://www.flightradar24.com/data/airlines/kk-ngn","https://cdn.flightradar24.com/assets/airlines/logotypes/2094.png","LEAV Aviation","KK / NGN","2 aircraft"
"https://www.flightradar24.com/data/airlines/lz-lal","https://cdn.flightradar24.com/assets/airlines/logotypes/2122.png","Legend Airlines","LZ / LAL","3 aircraft"
"https://www.flightradar24.com/data/airlines/ln-laa","https://cdn.flightradar24.com/assets/airlines/logotypes/183.png","Libyan Airlines","LN / LAA","5 aircraft"
"https://www.flightradar24.com/data/airlines/yl-lwa","https://cdn.flightradar24.com/assets/airlines/logotypes/493.png","Libyan Wings","YL / LWA","4 aircraft"
"https://www.flightradar24.com/data/airlines/ge-gbb","https://cdn.flightradar24.com/assets/airlines/logotypes/1609.png","Lift","GE / GBB","4 aircraft"
"https://www.flightradar24.com/data/airlines/jt-lni","https://cdn.flightradar24.com/assets/airlines/logotypes/652.png","Lion Air","JT / LNI","83 aircraft"
"https://www.flightradar24.com/data/airlines/lm-log","https://cdn.flightradar24.com/assets/airlines/logotypes/546.png","Loganair","LM / LOG","42 aircraft"
"https://www.flightradar24.com/data/airlines/lt-sng","https://cdn.flightradar24.com/assets/airlines/logotypes/78.png","LongJiang Airlines","LT / SNG","9 aircraft"
"https://www.flightradar24.com/data/airlines/gj-cdc","https://cdn.flightradar24.com/assets/airlines/logotypes/67.png","Loong Air","GJ / CDC","74 aircraft"
"https://www.flightradar24.com/data/airlines/lo-lot","https://cdn.flightradar24.com/assets/airlines/logotypes/11.png","LOT","LO / LOT","84 aircraft"
"https://www.flightradar24.com/data/airlines/8l-lke","https://cdn.flightradar24.com/assets/airlines/logotypes/986.png","Lucky Air","8L / LKE","53 aircraft"
"https://www.flightradar24.com/data/airlines/lh-dlh","https://cdn.flightradar24.com/assets/airlines/logotypes/1.png","Lufthansa","LH / DLH","308 aircraft"
"https://www.flightradar24.com/data/airlines/gec","https://cdn.flightradar24.com/assets/airlines/logotypes/727.png","Lufthansa Cargo","GEC","16 aircraft"
"https://www.flightradar24.com/data/airlines/l9-lwi","https://cdn.flightradar24.com/assets/airlines/logotypes/616.png","Lumiwings","L9 / LWI","2 aircraft"
"https://www.flightradar24.com/data/airlines/lg-lgl","https://cdn.flightradar24.com/assets/airlines/logotypes/153.png","Luxair","LG / LGL","21 aircraft"
"https://www.flightradar24.com/data/airlines/lxa","https://cdn.flightradar24.com/assets/airlines/logotypes/1748.png","Luxaviation","LXA","41 aircraft"
"https://www.flightradar24.com/data/airlines/bn-lwg","https://cdn.flightradar24.com/assets/airlines/logotypes/1617.png","Luxwing","BN / LWG","15 aircraft"
"https://www.flightradar24.com/data/airlines/lyd","https://cdn.flightradar24.com/assets/airlines/logotypes/427.png","Lydd Air","LYD","1 aircraft"
"https://www.flightradar24.com/data/airlines/dj-srr","https://cdn.flightradar24.com/assets/airlines/logotypes/599.png","Maersk Air Cargo","DJ / SRR","22 aircraft"
"https://www.flightradar24.com/data/airlines/w5-irm","https://cdn.flightradar24.com/assets/airlines/logotypes/348.png","Mahan Air","W5 / IRM","35 aircraft"
"https://www.flightradar24.com/data/airlines/wma","https://cdn.flightradar24.com/assets/airlines/logotypes/1897.png","Makers Air","WMA","8 aircraft"
"https://www.flightradar24.com/data/airlines/3w-mwi","https://cdn.flightradar24.com/assets/airlines/logotypes/1226.png","Malawi Airlines","3W / MWI","3 aircraft"
"https://www.flightradar24.com/data/airlines/mh-mas","https://cdn.flightradar24.com/assets/airlines/logotypes/23.png","Malaysia Airlines","MH / MAS","88 aircraft"
"https://www.flightradar24.com/data/airlines/mw-may","https://cdn.flightradar24.com/assets/airlines/logotypes/1530.png","Malta Air","MW / MAY","6 aircraft"
"https://www.flightradar24.com/data/airlines/ae-mda","https://cdn.flightradar24.com/assets/airlines/logotypes/264.png","Mandarin Airlines","AE / MDA","13 aircraft"
"https://www.flightradar24.com/data/airlines/7y-myp","https://cdn.flightradar24.com/assets/airlines/logotypes/1202.png","Mann Yadanarpon Airlines","7Y / MYP","3 aircraft"
"https://www.flightradar24.com/data/airlines/nr-mav","https://cdn.flightradar24.com/assets/airlines/logotypes/997.png","Manta Air","NR / MAV","23 aircraft"
"https://www.flightradar24.com/data/airlines/7m-pam","https://cdn.flightradar24.com/assets/airlines/logotypes/568.png","Map Linhas Aereas","7M / PAM","1 aircraft"
"https://www.flightradar24.com/data/airlines/di-mbu","https://cdn.flightradar24.com/assets/airlines/logotypes/2250.png","Marabu","DI / MBU","10 aircraft"
"https://www.flightradar24.com/data/airlines/o8-mto","https://cdn.flightradar24.com/assets/airlines/logotypes/2056.png","Marathon Airlines","O8 / MTO","2 aircraft"
"https://www.flightradar24.com/data/airlines/mp-mph","https://cdn.flightradar24.com/assets/airlines/logotypes/219.png","Martinair","MP / MPH","1 aircraft"
"https://www.flightradar24.com/data/airlines/m7-maa","https://cdn.flightradar24.com/assets/airlines/logotypes/873.png","mas","M7 / MAA","4 aircraft"
"https://www.flightradar24.com/data/airlines/my-mwg","https://cdn.flightradar24.com/assets/airlines/logotypes/1024.png","MASwings","MY / MWG","14 aircraft"
"https://www.flightradar24.com/data/airlines/l6-mai","https://cdn.flightradar24.com/assets/airlines/logotypes/1083.png","Mauritania Airlines","L6 / MAI","5 aircraft"
"https://www.flightradar24.com/data/airlines/4m-mgh","https://cdn.flightradar24.com/assets/airlines/logotypes/2090.png","Mavi Gök Airlines","4M / MGH","13 aircraft"
"https://www.flightradar24.com/data/airlines/vm-ngl","https://cdn.flightradar24.com/assets/airlines/logotypes/1595.png","Max Air","VM / NGL","5 aircraft"
"https://www.flightradar24.com/data/airlines/6m-mxm","https://cdn.flightradar24.com/assets/airlines/logotypes/122.png","Maximus Airlines","6M / MXM","1 aircraft"
"https://www.flightradar24.com/data/airlines/me-mea","https://cdn.flightradar24.com/assets/airlines/logotypes/118.png","MEA","ME / MEA","23 aircraft"
"https://www.flightradar24.com/data/airlines/mrj","https://cdn.flightradar24.com/assets/airlines/logotypes/1066.png","Meraj Airlines","MRJ","8 aircraft"
"https://www.flightradar24.com/data/airlines/yv-ash","https://cdn.flightradar24.com/assets/airlines/logotypes/1098.png","Mesa Airlines","YV / ASH","6 aircraft"
"https://www.flightradar24.com/data/airlines/m2-mhv","https://cdn.flightradar24.com/assets/airlines/logotypes/1431.png","MHS Aviation","M2 / MHV","6 aircraft"
"https://www.flightradar24.com/data/airlines/om-mgl","https://cdn.flightradar24.com/assets/airlines/logotypes/130.png","MIAT Mongolian Airlines","OM / MGL","10 aircraft"
"https://www.flightradar24.com/data/airlines/dzr","https://cdn.flightradar24.com/assets/airlines/logotypes/1636.png","Midwest Aviation","DZR","10 aircraft"
"https://www.flightradar24.com/data/airlines/mwt","https://cdn.flightradar24.com/assets/airlines/logotypes/1373.png","Midwest Aviation Division","MWT","7 aircraft"
"https://www.flightradar24.com/data/airlines/mim","https://cdn.flightradar24.com/assets/airlines/logotypes/2222.png","Millesime Aviation","MIM","2 aircraft"
"https://www.flightradar24.com/data/airlines/k7-kbz","https://cdn.flightradar24.com/assets/airlines/logotypes/1026.png","Mingalar","K7 / KBZ","4 aircraft"
"https://www.flightradar24.com/data/airlines/mb-mnb","https://cdn.flightradar24.com/assets/airlines/logotypes/558.png","MNG Airlines","MB / MNB","12 aircraft"
"https://www.flightradar24.com/data/airlines/qm-mcr","https://cdn.flightradar24.com/assets/airlines/logotypes/96.png","Monacair","QM / MCR","3 aircraft"
"https://www.flightradar24.com/data/airlines/m9-msi","https://cdn.flightradar24.com/assets/airlines/logotypes/1007.png","Motor Sich Airlines","M9 / MSI","9 aircraft"
